company_id,industry
80092649,Biotechnology
80092649,Biotechnology
12606850,Hospital & Health Care
166732,Insurance
11420022,Building Materials
41004,Supermarkets
41004,Supermarkets
9240,Consumer Electronics
963770,Transportation/Trucking/Railroad
9812,Information Technology & Services
26167,Computer Software
25076,Hospital & Health Care
25076,Hospital & Health Care
5749,Retail
5749,Retail
5749,Retail
9236263,Management Consulting
5749,Retail
5301959,Hospitality
1384029,Financial Services
25076,Hospital & Health Care
9216906,Management Consulting
2192,Oil & Energy
4994,Research
76323347,Hospital & Health Care
76323347,Hospital & Health Care
18036,Real Estate
64639449,Building Materials
163842,Financial Services
76323347,Hospital & Health Care
35531936,Insurance
2774891,Information Technology & Services
9236263,Management Consulting
1879,Computer Software
1879,Computer Software
1879,Computer Software
6913,Retail
17233,Environmental Services
17233,Environmental Services
6913,Retail
2620735,Transportation/Trucking/Railroad
6913,Retail
19349,Environmental Services
4255,Human Resources
4255,Human Resources
4255,Human Resources
4255,Human Resources
4255,Human Resources
4255,Human Resources
10490165,Computer Software
545086,"Leisure, Travel & Tourism"
6250,Hospital & Health Care
162954,E-learning
3398,Computer Software
35504,Non-profit Organization Management
9643,Utilities
12890,Retail
884316,Consumer Goods
21250,Mechanical Or Industrial Engineering
10032,Hospital & Health Care
1703,Telecommunications
1703,Telecommunications
1703,Telecommunications
5204,Mining & Metals
1326052,Civil Engineering
1703,Telecommunications
8031,Hospital & Health Care
13033,Electrical & Electronic Manufacturing
163883,Hospitality
163883,Hospitality
86041588,Staffing & Recruiting
86041588,Staffing & Recruiting
86041588,Staffing & Recruiting
10001,Insurance
164200,Retail
164200,Retail
72483,Hospitality
15168,Higher Education
3894,Semiconductors
12095,Food & Beverages
104405,Non-profit Organization Management
9599126,Hospital & Health Care
2692195,Public Safety
2918,Retail
2859,Accounting
2918,Retail
1068,Financial Services
1068,Financial Services
1068,Financial Services
1068,Financial Services
1068,Financial Services
1068,Financial Services
1068,Financial Services
1068,Financial Services
1068,Financial Services
1068,Financial Services
1068,Financial Services
3523360,Food Production
2430668,Transportation/Trucking/Railroad
2430668,Transportation/Trucking/Railroad
5107,Semiconductors
8346,Insurance
6449,Management Consulting
8390,Hospital & Health Care
6449,Management Consulting
5553,Food Production
3889,Higher Education
1867264,Hospital & Health Care
41004,Supermarkets
963770,Transportation/Trucking/Railroad
963770,Transportation/Trucking/Railroad
139348,Staffing & Recruiting
139348,Staffing & Recruiting
25076,Hospital & Health Care
25076,Hospital & Health Care
559761,Marketing & Advertising
3602072,Oil & Energy
225343,Government Administration
225343,Government Administration
225343,Government Administration
3807153,Renewables & Environment
3807153,Renewables & Environment
2859,Accounting
165998,Semiconductors
25076,Hospital & Health Care
25076,Hospital & Health Care
25076,Hospital & Health Care
25076,Hospital & Health Care
9216906,Management Consulting
2192,Oil & Energy
16094,Consumer Goods
76323347,Hospital & Health Care
9229,Retail
6913,Retail
19180,Financial Services
6913,Retail
6913,Retail
19349,Environmental Services
19349,Environmental Services
287711,Hospitality
2355182,Restaurants
6250,Hospital & Health Care
35640218,Non-profit Organization Management
164827,Sports
422503,Construction
422503,Construction
25041007,Computer Software
104405,Non-profit Organization Management
18546466,Information Technology & Services
6137,Computer Software
6137,Computer Software
5028465,Electrical & Electronic Manufacturing
2279,Electrical & Electronic Manufacturing
6360,Hospital & Health Care
2279,Electrical & Electronic Manufacturing
33242739,Information Technology & Services
6137,Computer Software
5028465,Electrical & Electronic Manufacturing
2279,Electrical & Electronic Manufacturing
6360,Hospital & Health Care
72483,Hospitality
5242206,Banking
163151,Defense & Space
12890,Retail
163151,Defense & Space
78060358,Information Technology & Services
1383862,Real Estate
5235,Human Resources
1808,Banking
1808,Banking
28409,Education Management
884316,Consumer Goods
884316,Consumer Goods
21250,Mechanical Or Industrial Engineering
6683,Medical Device
10032,Hospital & Health Care
2102144,Utilities
9414302,Hospital & Health Care
29579,Banking
162510,Research
111283,Accounting
1703,Telecommunications
18546466,Information Technology & Services
1703,Telecommunications
17283,Financial Services
8031,Hospital & Health Care
8031,Hospital & Health Care
163883,Hospitality
23662,Wholesale
165380,Financial Services
72483,Hospitality
72483,Hospitality
72483,Hospitality
12095,Food & Beverages
241214,Staffing & Recruiting
20009,Food Production
22026,Computer Software
42925,Hospital & Health Care
79992118,Hospital & Health Care
165725,Design
165725,Design
165725,Design
165725,Design
2381434,"Health, Wellness & Fitness"
973375,Hospital & Health Care
2430668,Transportation/Trucking/Railroad
3015,Information Technology & Services
5770,Telecommunications
79560,Furniture
3015,Information Technology & Services
206226,Defense & Space
6449,Management Consulting
6449,Management Consulting
8390,Hospital & Health Care
8390,Hospital & Health Care
8390,Hospital & Health Care
4754521,Medical Practice
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
18506580,Internet
629227,Food & Beverages
8390,Hospital & Health Care
8390,Hospital & Health Care
6449,Management Consulting
3015,Information Technology & Services
8390,Hospital & Health Care
347410,Broadcast Media
580089,Civil Engineering
20009,Food Production
2018,Semiconductors
2018,Semiconductors
28154,Government Administration
1441,Computer Software
1441,Computer Software
8336,Financial Services
8336,Financial Services
378234,Machinery
18287,Education Management
18287,Education Management
11240,Retail
2584494,Hospital & Health Care
157338,Non-profit Organization Management
80519,Non-profit Organization Management
76127808,Hospital & Health Care
41004,Supermarkets
41004,Supermarkets
41004,Supermarkets
25856,Staffing & Recruiting
248599,Insurance
9812,Information Technology & Services
25076,Hospital & Health Care
9216906,Management Consulting
9216906,Management Consulting
9216906,Management Consulting
74886057,Government Administration
11753,"Health, Wellness & Fitness"
10016224,Computer & Network Security
2192,Oil & Energy
25856,Staffing & Recruiting
64639449,Building Materials
6913,Retail
6913,Retail
6913,Retail
17233,Environmental Services
6913,Retail
164006,Financial Services
2432,Accounting
19349,Environmental Services
19349,Environmental Services
741253,Hospital & Health Care
4255,Human Resources
2355182,Restaurants
6250,Hospital & Health Care
6250,Hospital & Health Care
9585,Construction
9585,Construction
11648,Wholesale
3180238,Hospital & Health Care
72483,Hospitality
72483,Hospitality
163151,Defense & Space
14255,Transportation/Trucking/Railroad
324276,Retail
12890,Retail
16733,Retail
884316,Consumer Goods
884316,Consumer Goods
37396978,Hospital & Health Care
11243027,Insurance
166753,Mechanical Or Industrial Engineering
5585,"Leisure, Travel & Tourism"
1703,Telecommunications
5204,Mining & Metals
1410985,Environmental Services
4156,Chemicals
13033,Electrical & Electronic Manufacturing
5790,Luxury Goods & Jewelry
10001,Insurance
163883,Hospitality
163883,Hospitality
165380,Financial Services
165380,Financial Services
104405,Non-profit Organization Management
164200,Retail
72483,Hospitality
72483,Hospitality
3894,Semiconductors
8346,Insurance
12701,Chemicals
8062,Events Services
3015,Information Technology & Services
3015,Information Technology & Services
42925,Hospital & Health Care
2430668,Transportation/Trucking/Railroad
79560,Furniture
79560,Furniture
64726,Hospital & Health Care
20009,Food Production
8390,Hospital & Health Care
8390,Hospital & Health Care
378234,Machinery
6449,Management Consulting
6449,Management Consulting
6449,Management Consulting
1441,Computer Software
1441,Computer Software
8336,Financial Services
661629,Machinery
1441,Computer Software
18287,Education Management
18287,Education Management
3579761,Food & Beverages
10420321,Internet
10420321,Internet
19109,Banking
10420321,Internet
1441,Computer Software
10420321,Internet
15762,Architecture & Planning
3180238,Hospital & Health Care
3180238,Hospital & Health Care
72483,Hospitality
5242206,Banking
3534,Automotive
17603,Banking
14255,Transportation/Trucking/Railroad
61631,Financial Services
53193,Building Materials
9221,Law Practice
11243027,Insurance
72483,Hospitality
8221,Internet
29579,Banking
10001,Insurance
1703,Telecommunications
1703,Telecommunications
23714018,Music
12906613,Semiconductors
3053638,Retail
59347638,Information Technology & Services
91455579,Internet
8031,Hospital & Health Care
86041588,Staffing & Recruiting
86041588,Staffing & Recruiting
165380,Financial Services
54116,Retail
4156,Chemicals
4156,Chemicals
72483,Hospitality
658814,Computer Software
6433967,Building Materials
12701,Chemicals
1013110,Information Technology & Services
3888,Hospital & Health Care
2430668,Transportation/Trucking/Railroad
2931,Industrial Automation
79560,Furniture
3015,Information Technology & Services
11240,Retail
206226,Defense & Space
206226,Defense & Space
20009,Food Production
20009,Food Production
6449,Management Consulting
8390,Hospital & Health Care
8390,Hospital & Health Care
6449,Management Consulting
8390,Hospital & Health Care
11240,Retail
347410,Broadcast Media
261456,Entertainment
11240,Retail
1441,Computer Software
1441,Computer Software
165862,Hospital & Health Care
1441,Computer Software
4898,Information Technology & Services
1441,Computer Software
4898,Information Technology & Services
11240,Retail
380752,Construction
424952,Real Estate
3626,Hospital & Health Care
1441,Computer Software
2584496,Hospital & Health Care
9225358,Hospital & Health Care
7587370,Construction
10420321,Internet
10420321,Internet
2709,Computer Software
1441,Computer Software
1441,Computer Software
10420321,Internet
5353,Government Administration
163151,Defense & Space
8031,Hospital & Health Care
8031,Hospital & Health Care
28409,Education Management
28409,Education Management
12890,Retail
884316,Consumer Goods
884316,Consumer Goods
8031,Hospital & Health Care
53193,Building Materials
72056711,"Health, Wellness & Fitness"
81958809,Financial Services
3724,Consumer Goods
166753,Mechanical Or Industrial Engineering
10032,Hospital & Health Care
29579,Banking
18453,Medical Device
1703,Telecommunications
8031,Hospital & Health Care
15168,Higher Education
10001,Insurance
4156,Chemicals
